year,county,agency_name,agency_code,violent_crimes,property_crimes,violent_clearance_rate,property_clearance_rate,arrests_total,arrests_felony,arrests_misdemeanor,arrests_status_offense,dic_total_deaths,dic_arrest_related,dic_city_county_jails,leoka_total_deaths,leoka_felony_deaths,leoka_accidental_deaths,leoka_total_assaults,leoka_injury_assaults,leoka_no_injury_assaults,calls_for_service,contracting_agencies,population_served,hispanic_population,white_population,black_population,native_american_population,asian_pacific_islander_population,other_population,hispanic_proportion,white_proportion,black_proportion,native_american_proportion,asian_pacific_islander_proportion,other_proportion,arrests_total_rate_per_100000,arrests_felony_rate_per_100000,arrests_misdemeanor_rate_per_100000,arrests_status_offense_rate_per_100000,violent_crimes_rate_per_100000,property_crimes_rate_per_100000,dic_total_deaths_rate_per_100000,dic_arrest_related_rate_per_100000,dic_city_county_jails_rate_per_100000,leoka_total_deaths_rate_per_100000,leoka_felony_deaths_rate_per_100000,leoka_accidental_deaths_rate_per_100000,leoka_total_assaults_rate_per_100000,leoka_injury_assaults_rate_per_100000,leoka_no_injury_assaults_rate_per_100000
2008,Orange,Garden Grove Police Department,3009,609,3848,46.46,14.65,5862,1644,4193,25,1,0,1,0,0,0,48,5,43,,,167980,66688,40819,1680,336,55937,2352,0.39,0.24,0.01,0,0.33,0.01,3489.701155,978.687939,2496.130492,14.88272413,362.5431599,2290.748899,0.595308965,0,0.595308965,0,0,0,28.57483034,2.976544827,25.59828551
2008,Orange,Newport Beach Police Department,3014,151,2197,67.54,20.02,4795,1013,3625,157,1,0,1,0,0,0,67,5,62,,,82720,5956,69071,496,165,5708,1324,0.07,0.83,0,0,0.06,0.01,5796.663443,1224.613153,4382.253385,189.7969052,182.5435203,2655.947776,1.208897485,0,1.208897485,0,0,0,80.99613153,6.044487427,74.9516441
2008,Orange,CA Highway Patrol - Orange,3099,3,46,66.66,0,4776,318,4458,0,0,0,0,0,0,0,2,1,1,,,2974321,987475,1389008,47589,8923,484814,56512,0.33,0.46,0.01,0,0.16,0.01,160.5744639,10.69151581,149.8829481,0,0.100863357,1.54657147,0,0,0,0,0,0,0.067242238,0.033621119,0.033621119
2008,Orange,Costa Mesa Police Department,3004,350,3367,51.42,26.13,3828,1486,2299,43,0,0,0,0,0,0,32,8,24,Not available,,107514,36125,57735,1183,323,10214,2043,0.33,0.53,0.01,0,0.09,0.01,3560.466544,1382.145581,2138.326171,39.99479138,325.5389996,3131.685176,0,0,0,0,0,0,29.76356568,7.440891419,22.32267426
2008,Orange,Irvine Police Department,3026,129,3211,72.09,17.19,3523,977,2524,22,1,1,0,0,0,0,13,12,1,,,202947,18265,100865,3450,406,74076,5885,0.08,0.49,0.01,0,0.36,0.02,1735.921201,481.4064756,1243.674457,10.84026864,63.5633934,1582.186482,0.492739484,0.492739484,0,0,0,0,6.405613288,5.912873804,0.492739484
2008,Orange,Buena Park Police Department,3003,262,2139,33.96,15.56,2949,1174,1760,15,0,0,0,0,0,0,25,18,7,,,79302,31166,23949,3331,476,18874,1507,0.39,0.3,0.04,0,0.23,0.01,3718.695619,1480.416635,2219.36395,18.91503367,330.3825881,2697.283801,0,0,0,0,0,0,31.52505611,22.6980404,8.827015712
2008,Orange,Brea Police Department,3002,129,2400,71.31,24.12,2422,612,1810,0,0,0,0,0,0,0,10,2,8,,Yorba Linda,102525,16803,67342,1803,562,13700,2316,0.16,0.65,0.01,0,0.13,0.02,2362.350646,596.9275786,1765.423068,0,125.82297,2340.892465,0,0,0,0,0,0,9.753718605,1.950743721,7.802974884
2008,Orange,Tustin Police Department,3022,109,1555,55.04,20.19,2180,810,1368,2,0,0,0,0,0,0,12,0,12,30071,,73270,26304,28942,1758,220,14288,1758,0.35,0.39,0.02,0,0.19,0.02,2975.296847,1105.500205,1867.067012,2.729630135,148.7648424,2122.28743,0,0,0,0,0,0,16.37778081,0,16.37778081
2008,Orange,La Habra Police Department,3012,177,1310,63.27,17.17,2170,572,1388,210,0,0,0,0,0,0,22,1,21,,,59874,33110,20058,1257,239,4550,659,0.55,0.33,0.02,0,0.07,0.01,3624.27765,955.3395464,2318.201557,350.7365467,295.6208037,2187.927982,0,0,0,0,0,0,36.74382871,1.670174032,35.07365467
2008,Orange,Westminster Police Department,3024,238,2634,35.29,19.74,2149,697,1445,7,0,0,0,0,0,0,5,4,1,,,88746,20678,26446,887,266,38959,1420,0.23,0.29,0,0,0.43,0.01,2421.51759,785.3875104,1628.2424,7.887679445,268.1811011,2968.021094,0,0,0,0,0,0,5.634056746,4.507245397,1.126811349
2008,Orange,Fountain Valley Police Department,3007,104,1376,56.73,16.42,1786,478,1261,47,0,0,0,0,0,0,13,5,8,Not available,,54779,6519,29362,493,438,16543,1424,0.11,0.53,0,0,0.3,0.02,3260.373501,872.5971631,2301.977035,85.79930265,189.8537761,2511.911499,0,0,0,0,0,0,23.73172201,9.127585389,14.60413662
2008,Orange,Laguna Beach Police Department,3011,79,587,77.21,28.1,1545,258,1287,0,0,0,0,0,0,0,1,1,0,17289,,22900,1649,19763,69,0,1145,275,0.07,0.86,0,0,0.05,0.01,6746.724891,1126.637555,5620.087336,0,344.9781659,2563.318777,0,0,0,0,0,0,4.366812227,4.366812227,0
2008,Orange,Placentia Police Department,3016,108,839,37.96,7.15,1112,305,670,137,0,0,0,0,0,0,3,2,1,,,49857,17400,23433,598,100,7479,897,0.34,0.47,0.01,0,0.15,0.01,2230.378884,611.7496039,1343.843392,274.7858876,216.6195319,1682.812845,0,0,0,0,0,0,6.017209218,4.011472812,2.005736406
2008,Orange,Cypress Police Department,3005,118,817,51.69,13.21,806,315,491,0,0,0,0,,,,,,,,,47436,7732,22817,1138,190,14421,1091,0.16,0.48,0.02,0,0.3,0.02,1699.131461,664.0526183,1035.078843,0,248.7562189,1722.3206,0,0,0,,,,,,
2008,Orange,Seal Beach Police Department,3020,58,472,50,17.37,595,130,465,0,0,0,0,,,,,,,,,24107,1760,19575,145,145,2049,482,0.07,0.81,0,0,0.08,0.01,2468.162774,539.2624549,1928.900319,0,240.5940183,1957.937529,0,0,0,,,,,,
2008,Orange,La Palma Police Department,3006,31,261,70.96,19.54,463,146,317,0,0,0,0,,,,,,,,,15477,2414,5138,867,124,6268,666,0.15,0.33,0.05,0,0.4,0.04,2991.535827,943.3352717,2048.200556,0,200.2972152,1686.373328,0,0,0,,,,,,
2008,Orange,Los Alamitos Police Department,3013,24,290,37.5,6.89,394,88,291,15,0,0,0,0,0,0,3,0,3,,,11461,2556,6716,424,0,1318,436,0.22,0.58,0.03,0,0.11,0.03,3437.745397,767.821307,2539.045459,130.8786319,209.405811,2530.320216,0,0,0,0,0,0,26.17572638,0,26.17572638
2008,Orange,Orange Coast DPR,3032,1,75,0,0,339,10,329,0,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Orange,CSU Fullerton Police Department,3027,5,234,40,38.88,310,73,237,0,,,,0,0,0,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Orange,UC Irvine Police Department,3097,7,551,14.28,9.25,253,34,219,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Orange,Fairview Developmental Center Police Department,3034,0,5,0,0,3,0,3,0,,,,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Orange,Union Pacific RR - Orange Police Department,3029,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Placer,All Combined,All Combined,801,8344,54.18,18.22,12030,4180,7821,29,2,0,2,0,0,0,25,14,11,,,333805,39389,260702,4673,2337,18359,8011,0.11,0.78,0.01,0,0.05,0.02,3603.900481,1252.228097,2342.984677,8.687706895,239.960456,2499.662977,0.5991522,0,0.5991522,0,0,0,7.489402495,4.194065397,3.295337098
2008,Placer,Roseville Police Department,3105,325,4099,51.38,21.98,5335,1947,3374,14,0,0,0,0,0,0,5,1,4,44978,,111259,15465,81664,2114,556,9012,2559,0.13,0.73,0.01,0,0.08,0.02,4795.117698,1749.970789,3032.563658,12.58325169,292.1112,3684.196335,0,0,0,0,0,0,4.494018461,0.898803692,3.595214769
2008,Placer,Placer County Sheriff's Department,3100,296,1939,59.12,17.48,3097,1396,1691,10,2,0,2,0,0,0,16,11,5,,Colfax,107795,14574,85213,1377,554,4061,1973,0.13,0.79,0.01,0,0.03,0.01,2873.04606,1295.050791,1568.718401,9.276868129,274.5952966,1798.78473,1.855373626,0,1.855373626,0,0,0,14.84298901,10.20455494,4.638434065
2008,Placer,Rocklin Police Department,3104,73,1207,53.42,12.09,1111,355,755,1,0,0,0,0,0,0,1,1,0,,,54561,5020,43103,764,382,3819,1419,0.09,0.78,0.01,0,0.06,0.02,2036.253001,650.6478987,1383.772292,1.832810982,133.7952017,2212.202856,0,0,0,0,0,0,1.832810982,1.832810982,0
2008,Placer,Auburn Police Department,3101,47,363,55.31,19.83,857,171,684,2,0,0,0,0,0,0,3,1,2,,,13079,863,11653,105,39,209,222,0.06,0.89,0,0,0.01,0.01,6552.488722,1307.439407,5229.757627,15.29168897,359.3546907,2775.441548,0,0,0,0,0,0,22.93753345,7.645844484,15.29168897
2008,Placer,CA Highway Patrol - Placer,3199,1,219,100,1.36,717,79,638,0,0,0,0,,,,,,,,,333805,39389,260702,4673,2337,18359,8011,0.11,0.78,0.01,0,0.05,0.02,214.7960636,23.66651189,191.1295517,0,0.2995761,65.60716586,0,0,0,,,,,,
2008,Placer,Lincoln Police Department,3103,55,482,47.27,12.44,699,228,469,2,0,0,0,,,,,,,,,40726,6923,28630,815,367,2321,1710,0.16,0.7,0.02,0,0.05,0.04,1716.348279,559.8389235,1151.598487,4.91086775,135.0488631,1183.519128,0,0,0,,,,,,
2008,Placer,Sierra DPR,3107,0,16,0,0,155,4,151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Placer,Union Pacific RR - Placer Police Department,3112,4,19,0,0,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Plumas,All Combined,All Combined,138,330,55.79,15.45,1229,323,893,13,0,0,0,0,0,0,0,0,0,,,20483,1516,17738,184,574,205,266,0.07,0.86,0,0.02,0.01,0.01,6000.097642,1576.917444,4359.712933,63.46726554,673.7294342,1611.092125,0,0,0,0,0,0,0,0,0
2008,Plumas,Plumas County Sheriff's Department,3200,138,290,55.79,16.55,946,275,658,13,0,0,0,,,,,,,,,18363,973,16316,171,526,215,164,0.05,0.88,0,0.02,0.01,0,5151.663672,1497.576649,3583.29249,70.79453248,751.511191,1579.262648,0,0,0,,,,,,
2008,Plumas,CA Highway Patrol - Plumas,3299,0,40,0,7.5,283,48,235,0,0,0,0,,,,,,,,,20483,1516,17738,184,574,205,266,0.07,0.86,0,0.02,0.01,0.01,1381.63355,234.3406728,1147.292877,0,0,195.283894,0,0,0,,,,,,
2008,Plumas,Union Pacific RR - Plumas Police Department,3203,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Riverside,All Combined,All Combined,8324,67428,39.19,12.25,67646,24961,40495,2190,14,12,2,1,0,1,343,86,257,,,2102741,908384,893665,124062,10514,111445,54671,0.43,0.42,0.05,0,0.05,0.02,3217.039093,1187.069639,1925.81968,104.149774,395.8642553,3206.671673,0.665797642,0.570683693,0.095113949,0.047556974,0,0.047556974,16.31204223,4.089899802,12.22214243
2008,Riverside,Riverside County Sheriff's Department,3300,3962,35843,37.17,10.36,29295,12978,14655,1662,9,7,2,0,0,0,156,30,126,,Temecula;Coachella;Eastvale;Menifee;Wildomar;Jurupa Valley;Calimesa;Canyon Lake;Palm Desert;La Quinta;Lake Elsinore;Norco;Moreno Valley;Perris;San Jacinto;Rancho Mirage;Indian Wells,1209512,577930,486285,68566,6000,44028,26631,0.47,0.4,0.05,0,0.03,0.02,2422.051207,1072.994728,1211.645689,137.4107905,327.5701275,2963.426572,0.744101753,0.578745808,0.165355945,0,0,0,12.89776373,2.480339178,10.41742455
2008,Riverside,Riverside Police Department,3313,1922,11059,35.32,15.28,8788,3796,4743,249,3,3,0,0,0,0,147,43,104,,,293988,140526,107600,19697,1176,18521,6468,0.47,0.36,0.06,0,0.06,0.02,2989.237656,1291.209165,1613.331156,84.69733459,653.768181,3761.718165,1.020449814,1.020449814,0,0,0,0,50.0020409,14.62644734,35.37559356
2008,Riverside,CA Highway Patrol - Riverside,3399,8,96,62.5,3.12,6135,424,5711,0,1,1,0,0,0,0,3,0,3,,,2102741,908384,893665,124062,10514,111445,54671,0.43,0.42,0.05,0,0.05,0.02,291.7620382,20.16415716,271.5978811,0,0.380455796,4.565469547,0.047556974,0.047556974,0,0,0,0,0.142670923,0,0.142670923
2008,Riverside,Corona Police Department,3315,283,4093,45.93,13.7,4597,1604,2990,3,1,1,0,0,0,0,5,3,2,Not available,,147319,61874,59370,8692,442,13259,3830,0.42,0.4,0.05,0,0.09,0.02,3120.439319,1088.793706,2029.609215,2.036397206,192.1001364,2778.324588,0.678799069,0.678799069,0,0,0,0,3.393995343,2.036397206,1.357598137
2008,Riverside,Hemet Police Department,3308,427,3356,65.57,22.52,3873,1309,2350,214,0,0,0,0,0,0,10,1,9,,,75383,24123,43722,2714,754,2186,1960,0.32,0.57,0.03,0.01,0.02,0.02,5137.763156,1736.465781,3117.41374,283.8836342,566.4407094,4451.932133,0,0,0,0,0,0,13.26559039,1.326559039,11.93903135
2008,Riverside,Palm Springs Police Department,3311,364,2672,42.58,8.19,3527,1125,2341,61,0,0,0,0,0,0,4,1,3,,,44026,9510,28969,2157,220,1893,1277,0.21,0.65,0.04,0,0.04,0.02,8011.175215,2555.308227,5317.312497,138.5544905,826.784173,6069.140962,0,0,0,0,0,0,9.085540363,2.271385091,6.814155272
2008,Riverside,Indio Police Department,3309,390,2827,30.51,6.79,2891,1098,1792,1,0,0,0,0,0,0,3,3,0,,,74007,48031,19020,1258,148,962,4662,0.64,0.25,0.01,0,0.01,0.06,3906.387234,1483.643439,2421.392571,1.351223533,526.9771778,3819.908928,0,0,0,0,0,0,4.053670599,4.053670599,0
2008,Riverside,Banning Police Department,3301,166,742,54.81,26.54,1979,512,1467,0,0,0,0,0,0,0,6,0,6,,,28695,10789,14118,1664,402,1205,517,0.37,0.49,0.05,0.01,0.04,0.01,6896.671894,1784.282976,5112.388918,0,578.4979962,2585.816344,0,0,0,0,0,0,20.90956613,0,20.90956613
2008,Riverside,Murrieta Police Department,3342,89,1511,70.78,19.92,1945,600,1345,0,0,0,0,,,,,,,,,100476,25822,55965,4823,201,9244,4421,0.25,0.55,0.04,0,0.09,0.04,1935.78566,597.1575302,1338.62813,0,88.57836697,1503.841713,0,0,0,,,,,,
2008,Riverside,Beaumont Police Department,3302,72,811,52.77,21.08,1575,434,1141,0,0,0,0,0,0,0,1,0,1,,,33002,13168,15247,1353,99,2310,858,0.39,0.46,0.04,0,0.06,0.02,4772.438034,1315.071814,3457.36622,0,218.1685958,2457.426823,0,0,0,0,0,0,3.030119387,0,3.030119387
2008,Riverside,Cathedral City Police Department,3325,241,1633,39.41,10.47,1412,591,821,0,0,0,0,0,0,0,5,5,0,,,50401,27469,19354,907,202,1462,907,0.54,0.38,0.01,0,0.02,0.01,2801.531716,1172.595782,1628.935934,0,478.1651158,3240.015079,0,0,0,0,0,0,9.920438087,9.920438087,0
2008,Riverside,Desert Hot Springs Police Department,3306,315,1570,29.84,9.93,573,232,341,0,0,0,0,0,0,0,1,0,1,,,25115,13060,8489,2009,301,377,904,0.52,0.33,0.07,0.01,0.01,0.03,2281.505077,923.7507466,1357.75433,0,1254.23054,6251.244276,0,0,0,0,0,0,3.981684252,0,3.981684252
2008,Riverside,Blythe Police Department,3303,62,587,51.61,16.69,442,149,293,0,0,0,0,0,0,0,2,0,2,,,20817,9597,6682,3685,104,375,354,0.46,0.32,0.17,0,0.01,0.01,2123.264639,715.7611567,1407.503483,0,297.8335015,2819.810732,0,0,0,0,0,0,9.607532305,0,9.607532305
2008,Riverside,UC Riverside Police Department,3397,18,362,38.88,5.24,304,51,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Riverside,Union Pacific RR - Riverside Police Department,3321,0,112,0,8.92,139,38,101,0,,,,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Riverside,Riverside Community College Police Department,3344,5,149,40,4.69,94,9,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Riverside,Inland Empire DPR,3324,0,5,0,0,77,11,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Sacramento,All Combined,All Combined,9259,51939,39.9,12.38,55182,21250,33393,539,13,3,10,1,0,1,178,105,73,,,1394510,274718,727934,136662,9762,195231,48808,0.19,0.52,0.09,0,0.13,0.03,3957.08887,1523.832744,2394.604556,38.65156937,663.9608178,3724.534066,0.932227091,0.215129329,0.717097762,0.071709776,0,0.071709776,12.76434016,7.5295265,5.234813662
2008,Sacramento,Sacramento Police Department,3404,4660,22499,41.5,13.73,23239,10757,12203,279,2,1,1,0,0,0,51,28,23,,,458965,113823,173489,64714,3213,86285,17441,0.24,0.37,0.14,0,0.18,0.03,5063.349057,2343.751702,2658.808406,60.78894905,1015.327966,4902.116719,0.435763076,0.217881538,0.217881538,0,0,0,11.11195843,6.100683059,5.01127537
2008,Sacramento,Sacramento County Sheriff's Department,3400,3282,15525,33.21,10.94,16361,7226,9036,99,11,2,9,1,0,1,83,58,25,,Rancho Cordova,610880,110337,370976,47680,4683,57016,20360,0.18,0.6,0.07,0,0.09,0.03,2678.267417,1182.883709,1479.17758,16.20612886,537.2577266,2541.415663,1.800680985,0.327396543,1.473284442,0.163698271,0,0.163698271,13.58695652,9.494499738,4.092456784
2008,Sacramento,CA Highway Patrol - Sacramento,3499,11,3676,27.27,3.99,6630,508,6122,0,0,0,0,0,0,0,2,0,2,,,1394510,274718,727934,136662,9762,195231,48808,0.19,0.52,0.09,0,0.13,0.03,475.4358162,36.42856631,439.0072499,0,0.788807538,263.6051373,0,0,0,0,0,0,0.143419552,0,0.143419552
2008,Sacramento,Citrus Heights Police Department,3496,419,3694,36.75,14.32,2595,868,1723,4,0,0,0,0,0,0,19,9,10,,,83347,11502,63760,3167,250,3000,1667,0.13,0.76,0.03,0,0.03,0.02,3113.489388,1041.429206,2067.260969,4.799212929,502.7175543,4432.07314,0,0,0,0,0,0,22.79626141,10.79822909,11.99803232
2008,Sacramento,Elk Grove Police Department,340H,660,3590,58.18,13.62,2104,948,1052,104,0,0,0,,,,,,,85122,,146083,24688,60478,15485,730,37835,6720,0.16,0.41,0.1,0,0.25,0.04,1440.277103,648.9461471,720.1385514,71.19240432,451.7979505,2457.507034,0,0,0,,,,,,
2008,Sacramento,Folsom Police Department,3401,96,1546,56.25,19.4,1651,444,1182,25,0,0,0,0,0,0,5,2,3,,,71064,7817,48537,5259,284,7888,1279,0.1,0.68,0.07,0,0.11,0.01,2323.257908,624.7889227,1663.289429,35.17955646,135.0894968,2175.503771,0,0,0,0,0,0,7.035911291,2.814364516,4.221546775
2008,Sacramento,Galt Police Department,3402,49,699,57.14,17.16,1122,249,846,27,0,0,0,0,0,0,2,1,1,Not available,,23371,9278,12690,444,117,444,374,0.39,0.54,0.01,0,0.01,0.01,4800.821531,1065.42296,3619.87078,115.5277909,209.6615464,2990.886141,0,0,0,0,0,0,8.557614137,4.278807069,4.278807069
2008,Sacramento,Gold Fields DPR,3412,5,88,0,0,442,17,425,0,,,,0,0,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Sacramento,Twin Rivers Unified School District Police Department,3414,44,100,79.54,29,351,131,219,1,,,,0,0,0,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Sacramento,UC Med Center Sacramento Police Department,3497,5,195,40,6.15,150,36,114,0,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Sacramento,CA State Fair Police Department,3420,4,83,75,1.2,135,21,114,0,,,,0,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Sacramento,Isleton Police Department,3403,10,62,80,22.58,124,28,96,0,0,0,0,0,0,0,4,1,3,,,800,202,513,6,0,54,25,0.25,0.64,0,0,0.06,0.03,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported,Not reported
2008,Sacramento,Union Pacific RR - Sacramento Police Department,3448,9,20,0,5,122,0,122,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Sacramento,CSU Sacramento Police Department,3408,4,149,0,0,90,16,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Sacramento,Twin Cities DPR,3433,1,4,0,25,66,1,65,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Sacramento,Capital DPR,3422,0,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,San Benito,All Combined,All Combined,243,1230,57.2,21.3,2363,732,1615,16,0,0,0,0,0,0,7,2,5,,,55022,28942,22559,550,330,1376,1321,0.52,0.4,0,0,0.02,0.02,4294.645778,1330.37694,2935.189561,29.07927738,441.6415252,2235.469449,0,0,0,0,0,0,12.72218385,3.634909672,9.087274181
2008,San Benito,Hollister Police Department,3501,176,898,63.06,26.16,1467,455,1002,10,0,0,0,0,0,0,5,2,3,,,34994,20297,12423,350,175,910,840,0.58,0.35,0.01,0,0.02,0.02,4192.147225,1300.222895,2863.348003,28.57632737,502.9433617,2566.154198,0,0,0,0,0,0,14.28816369,5.715265474,8.572898211
2008,San Benito,San Benito County Sheriff's Department,3500,66,294,40.9,8.16,714,254,454,6,0,0,0,0,0,0,2,0,2,,,18193,7718,9327,173,62,373,541,0.42,0.51,0,0,0.02,0.02,3924.586379,1396.141373,2495.465289,32.97971747,362.7768922,1616.006156,0,0,0,0,0,0,10.99323916,0,10.99323916
2008,San Benito,CA Highway Patrol - San Benito,3599,0,35,0,0,167,18,149,0,0,0,0,,,,,,,,,55022,28942,22559,550,330,1376,1321,0.52,0.4,0,0,0.02,0.02,303.5149577,32.71418705,270.8007706,0,0,63.61091927,0,0,0,,,,,,
2008,San Benito,Hollister Hills DPR,3504,1,3,100,100,15,5,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,San Benito,Union Pacific RR - San Benito Police Department,3503,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,San Bernardino,All Combined,All Combined,10489,61290,50.56,17.79,100991,37105,62652,1234,7,5,2,0,0,0,486,170,316,,,2009594,936471,729483,170815,10048,118566,44211,0.46,0.36,0.08,0,0.05,0.02,5025.44295,1846.392853,3117.644659,61.40543811,521.946224,3049.869775,0.348329065,0.248806475,0.09952259,0,0,0,24.1839894,8.459420161,15.72456924
2008,San Bernardino,San Bernardino County Sheriff's Department,3600,3876,25607,61.4,19.71,45086,21070,23944,72,5,3,2,0,0,0,52,18,34,,Victorville;Adelanto;Needles;Rancho Cucamonga;Grand Terrace;Loma Linda;Hesperia;Apple Valley;Highland;Twentynine Palms;Yucaipa;Yucca Valley;Chino Hills,1015283,374921,480301,67335,5963,62675,24056,0.36,0.47,0.06,0,0.06,0.02,4440.732288,2075.283443,2358.357227,7.09161879,381.7654782,2522.153922,0.492473527,0.295484116,0.196989411,0,0,0,5.121724682,1.772904698,3.348819984
2008,San Bernardino,San Bernardino Police Department,3610,2074,9438,32.4,12.34,9048,3388,5659,1,0,0,0,0,0,0,198,83,115,,,207748,119040,45497,32201,623,7894,2701,0.57,0.21,0.15,0,0.03,0.01,4355.276585,1630.821957,2723.973275,0.481352408,998.3248936,4543.004024,0,0,0,0,0,0,95.30777673,39.95224984,55.35552689
2008,San Bernardino,Ontario Police Department,3607,882,5466,48.07,16.55,8777,2288,5907,582,1,1,0,0,0,0,41,12,29,,,163951,105420,34922,12788,656,7050,3115,0.64,0.21,0.07,0,0.04,0.01,5353.428768,1395.538911,3602.905746,354.9841111,537.9656117,3333.92294,0.609938335,0.609938335,0,0,0,0,25.00747174,7.319260023,17.68821172
2008,San Bernardino,CA Highway Patrol - San Bernardino,3699,10,60,100,10,7197,772,6425,0,0,0,0,0,0,0,7,3,4,,,2009594,936471,729483,170815,10048,118566,44211,0.46,0.36,0.08,0,0.05,0.02,358.1320406,38.41571979,319.7163208,0,0.497612951,2.985677704,0,0,0,0,0,0,0.348329065,0.149283885,0.19904518
2008,San Bernardino,Fontana Police Department,3604,868,4471,39.51,15.88,5461,2207,3241,13,0,0,0,0,0,0,18,1,17,,,190864,125207,31111,17941,191,12406,3817,0.65,0.16,0.09,0,0.06,0.01,2861.199598,1156.320731,1698.067734,6.811132534,454.77408,2342.505658,0,0,0,0,0,0,9.430798893,0.523933272,8.906865622
2008,San Bernardino,San Bernardino Unified School District Police Department,3623,131,396,47.32,21.96,4099,409,3674,16,,,,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,San Bernardino,Chino Police Department,3602,199,2317,69.84,25.11,3414,1111,2125,178,0,0,0,0,0,0,17,8,9,Not available,,77040,40138,24114,4237,308,6471,1772,0.52,0.31,0.05,0,0.08,0.02,4431.464174,1442.107996,2758.307373,231.0488058,258.3073728,3007.528557,0,0,0,0,0,0,22.06645898,10.38421599,11.68224299
2008,San Bernardino,Upland Police Department,3611,252,2654,69.44,16.99,2910,839,2064,7,0,0,0,0,0,0,10,1,9,Not available,,72654,27609,32840,4505,73,5958,1671,0.38,0.45,0.06,0,0.08,0.02,4005.285325,1154.788449,2840.862169,9.634706967,346.8494508,3652.930327,0,0,0,0,0,0,13.7638671,1.37638671,12.38748039
2008,San Bernardino,Colton Police Department,3603,269,1825,43.49,15.06,2874,1029,1845,0,0,0,0,0,0,0,30,5,25,57486,,51703,34176,7652,5998,259,2947,724,0.66,0.14,0.11,0,0.05,0.01,5558.671644,1990.213334,3568.45831,0,520.2792875,3529.775835,0,0,0,0,0,0,58.02371236,9.670618726,48.35309363
2008,San Bernardino,Redlands Police Department,3608,253,2771,64.82,19.77,2697,895,1802,0,0,0,0,0,0,0,10,3,7,,,68726,18693,39930,3574,412,4811,1306,0.27,0.58,0.05,0,0.07,0.01,3924.279021,1302.272793,2622.006228,0,368.1285103,4031.952973,0,0,0,0,0,0,14.550534,4.365160201,10.1853738
2008,San Bernardino,Barstow Police Department,3601,339,1333,52.21,17.02,2400,986,1414,0,0,0,0,0,0,0,19,2,17,,,22361,8363,8206,3377,380,1006,1006,0.37,0.36,0.15,0.01,0.04,0.04,10732.97259,4409.462904,6323.509682,0,1516.032378,5961.271857,0,0,0,0,0,0,84.96936631,8.944143822,76.02522249
2008,San Bernardino,Montclair Police Department,3605,225,2234,48,29.72,2330,666,1622,42,1,1,0,0,0,0,10,6,4,,,36007,24485,6121,1404,180,2989,828,0.68,0.16,0.03,0,0.08,0.02,6470.963979,1849.640348,4504.679646,116.6439859,624.8784958,6204.349154,2.777237759,2.777237759,0,0,0,0,27.77237759,16.66342656,11.10895104
2008,San Bernardino,Rialto Police Department,3609,558,2233,40.5,8.82,2251,1080,1171,0,0,0,0,0,0,0,59,21,38,,,98030,64602,14018,15489,196,1961,1667,0.65,0.14,0.15,0,0.02,0.01,2296.235846,1101.70356,1194.532286,0,569.2135061,2277.87412,0,0,0,0,0,0,60.18565745,21.42201367,38.76364378
